Measurement Name :;Meas-826;;Generated On :;18/10/2021, 15:01:10;;;Calibration details for Oxygen;;;Report :;"@m02:IDENTIFICATION
Serial number     : SEBX0008000826      
MUX channel       : ON - 02

PARAMETERS
Sig LED current   : 040
Ref LED current   : 047
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m02:RDY

";;Other Report :;"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
";;;;;;;;;;;;;;;;;
08.10.21 08:27:33;12523.45;96.01;94.35;98.27;96.31;97.51;99.18;100.7;98.42;83.6;85.05;85.49;84.03;98.57;104.7;107.49;103.62;90.48;92.41;87.98;90.63;93.16;97.67;90.19;89.45;;19.7;1020;0;19.68;
08.10.21 08:57:38;12553.53;96.16;94.5;98.27;96.31;97.51;99.33;100.7;98.27;83.6;84.9;85.49;84.18;98.57;104.39;107.64;103.46;90.48;92.41;88.12;90.63;93.31;97.82;90.19;89.45;;19.7;1020;0;19.69;
08.10.21 09:27:44;12583.63;96.16;94.35;98.42;96.31;97.67;99.49;100.7;98.27;83.6;85.05;85.49;84.18;98.57;104.54;107.64;103.62;90.63;92.56;88.12;90.63;93.01;97.67;90.19;89.6;;19.7;1020;0;19.66;
08.10.21 09:57:48;12613.7;96.16;94.5;98.42;96.31;97.51;99.49;100.86;98.27;83.6;84.9;85.49;84.18;98.57;104.7;107.49;103.62;90.63;92.41;88.27;90.63;93.31;97.67;90.19;89.45;;19.7;1020;0;19.69;
08.10.21 10:27:53;12643.78;96.01;94.35;98.27;96.16;97.51;99.33;100.7;98.27;83.45;84.76;85.49;84.03;98.42;104.7;107.64;103.46;90.48;92.41;87.98;90.63;93.16;97.67;90.04;89.45;;19.7;1020;0;19.66;
08.10.21 10:57:59;12673.88;96.01;94.2;98.27;96.31;97.51;99.33;100.7;98.42;83.45;84.9;85.49;84.18;98.57;104.54;107.49;103.46;90.48;92.41;87.98;90.63;93.16;97.67;90.04;89.45;;19.7;1020;0;19.69;
08.10.21 11:28:04;12703.97;96.16;94.5;98.42;96.46;97.51;99.49;100.7;98.42;83.45;84.9;85.78;84.18;98.57;104.85;107.64;103.62;90.63;92.56;88.27;90.78;93.31;97.82;90.19;89.6;;19.7;1020;0;19.66;
08.10.21 11:58:09;12734.05;96.16;94.35;98.42;96.31;97.51;99.33;100.7;98.27;83.45;84.9;85.63;84.03;98.57;104.7;107.49;103.46;90.48;92.26;88.12;90.78;93.16;97.67;90.19;89.45;;19.7;1020;0;19.69;
08.10.21 12:28:14;12764.13;96.16;94.5;98.42;96.31;97.51;99.33;100.55;98.42;83.31;84.9;85.49;84.18;98.42;104.7;107.49;103.62;90.63;92.56;88.27;90.63;93.31;97.82;90.04;89.45;;19.7;1020;0;19.71;
08.10.21 12:58:18;12794.2;96.16;94.5;98.57;96.46;97.67;99.33;100.86;98.42;83.45;85.05;85.63;84.18;98.57;104.7;107.64;103.77;90.63;92.71;88.12;90.63;93.31;97.82;90.19;89.6;;19.7;1020;0;19.66;
08.10.21 13:28:23;12824.28;96.01;94.35;98.42;96.31;97.36;99.18;100.55;98.27;83.31;84.9;85.49;84.18;98.42;104.7;107.49;103.46;90.48;92.41;88.12;90.48;93.16;97.82;90.19;89.3;;19.7;1020;0;19.7;
08.10.21 13:58:28;12854.37;96.16;94.35;98.42;96.31;97.51;99.33;100.7;98.42;83.45;85.05;85.63;84.18;98.57;104.7;107.64;103.46;90.48;92.41;88.12;90.63;93.16;97.97;90.19;89.45;;19.7;1020;0;19.66;
08.10.21 14:28:33;12884.45;96.16;94.5;98.42;96.46;97.51;99.18;100.7;98.42;83.31;85.05;85.63;84.03;98.42;104.54;107.64;103.62;90.48;92.41;88.12;90.63;93.31;97.82;90.19;89.45;;19.7;1020;0;19.69;
08.10.21 14:58:39;12914.55;96.01;94.35;98.27;96.31;97.36;99.33;100.7;98.27;83.31;84.9;85.49;84.03;98.42;104.7;107.49;103.46;90.48;92.56;88.12;90.48;93.16;97.82;90.04;89.45;;19.7;1020;0;19.66;
08.10.21 15:28:43;12944.62;96.16;94.65;98.42;96.46;97.67;99.33;100.7;98.42;83.45;85.05;85.63;84.03;98.57;104.7;107.64;103.46;90.63;92.56;88.12;90.78;93.31;97.97;90.19;89.45;;19.7;1020;0;19.69;
08.10.21 15:58:48;12974.7;96.16;94.35;98.42;96.16;97.51;99.18;100.7;98.27;83.31;84.9;85.63;84.03;98.42;104.54;107.33;103.46;90.48;92.41;87.98;90.63;93.01;97.97;90.04;89.45;;19.7;1020;0;19.69;
08.10.21 16:28:54;13004.8;96.01;94.35;98.27;96.31;97.36;99.03;100.7;98.27;83.31;85.05;85.49;84.18;98.42;104.7;107.33;103.31;90.48;92.41;87.98;90.63;93.16;97.82;90.19;89.3;;19.7;1020;0;19.66;
08.10.21 16:58:59;13034.88;96.16;94.35;98.42;96.31;97.36;99.18;100.55;98.27;83.31;85.05;85.63;83.89;98.57;104.7;107.33;103.46;90.63;92.56;87.98;90.63;93.01;97.82;90.19;89.45;;19.7;1020;0;19.7;
08.10.21 17:29:05;13064.98;96.01;94.5;98.42;96.31;97.36;99.18;100.7;98.27;83.31;85.05;85.49;84.18;98.42;104.54;107.49;103.46;90.63;92.41;87.98;90.48;93.16;97.82;90.19;89.45;;19.7;1020;0;19.68;
08.10.21 17:59:10;13095.07;96.16;94.5;98.57;96.46;97.51;99.18;100.86;98.27;83.45;84.9;85.63;84.03;98.57;104.7;107.49;103.62;90.48;92.56;88.12;90.48;93.16;97.97;90.19;89.6;;19.7;1020;0;19.71;
08.10.21 18:29:15;13125.15;96.16;94.35;98.27;96.31;97.36;99.18;100.7;98.27;83.6;85.05;85.63;84.18;98.57;104.7;107.49;103.31;90.48;92.41;88.12;90.63;93.31;97.82;90.04;89.45;;19.7;1020;0;19.66;
08.10.21 18:59:20;13155.23;96.16;94.35;98.27;96.16;97.36;99.18;100.55;98.27;83.6;84.9;85.49;84.03;98.42;104.54;107.33;103.46;90.48;92.41;88.12;90.63;93.01;97.82;90.19;89.45;;19.7;1020;0;19.71;
08.10.21 19:29:26;13185.33;96.16;94.5;98.57;96.31;97.36;99.18;100.55;98.27;83.74;84.9;85.63;83.89;98.42;104.54;107.49;103.31;90.48;92.56;88.12;90.48;93.01;97.97;90.04;89.45;;19.7;1020;0;19.66;
08.10.21 19:59:31;13215.42;96.16;94.5;98.42;96.31;97.36;99.33;100.7;98.12;83.74;85.05;85.49;84.18;98.27;104.54;107.33;103.31;90.48;92.56;88.12;90.63;93.16;97.82;90.19;89.45;;19.7;1020;0;19.71;
08.10.21 20:29:36;13245.5;96.16;94.35;98.27;96.16;97.21;99.03;100.55;98.12;83.74;85.05;85.63;84.03;98.42;104.54;107.33;103.46;90.48;92.41;87.98;90.48;93.01;97.82;90.04;89.3;;19.7;1020;0;19.66;
08.10.21 20:59:43;13275.62;96.16;94.5;98.42;96.46;97.36;99.33;100.55;98.27;83.74;85.05;85.49;84.18;98.42;104.54;107.49;103.46;90.34;92.56;87.98;90.63;93.16;97.97;90.04;89.45;;19.7;1020;0;19.71;
08.10.21 21:29:49;13305.72;96.01;94.2;98.42;96.16;97.21;98.88;100.4;98.12;83.74;84.76;85.49;84.03;98.42;104.39;107.18;103.31;90.48;92.26;88.12;90.34;92.86;97.97;90.04;89.15;;19.7;1020;0;19.66;
08.10.21 21:59:54;13335.8;96.01;94.35;98.27;96.46;97.36;99.03;100.7;98.27;83.74;84.9;85.49;84.03;98.42;104.54;107.33;103.31;90.34;92.41;87.98;90.63;93.16;98.12;90.19;89.45;;19.7;1020;0;19.69;
08.10.21 22:29:59;13365.88;96.01;94.35;98.27;96.16;97.36;99.03;100.55;98.27;83.89;85.05;85.49;84.03;98.42;104.39;107.33;103.31;90.48;92.56;87.98;90.48;93.01;97.97;90.04;89.45;;19.7;1020;0;19.66;
08.10.21 23:00:05;13395.98;96.01;94.2;98.27;96.31;97.21;98.88;100.4;98.12;83.6;84.76;85.49;84.03;98.27;104.54;107.33;103.16;90.34;92.26;87.83;90.48;92.86;97.82;89.89;89.3;;19.7;1020;0;19.69;
08.10.21 23:30:11;13426.08;96.16;94.5;98.27;96.31;97.21;98.88;100.55;98.12;83.74;85.05;85.49;84.18;98.27;104.39;107.33;103.31;90.48;92.41;87.98;90.63;92.86;97.97;90.04;89.45;;19.7;1020;0;19.66;
09.10.21 00:00:16;13456.17;96.16;94.35;98.27;96.46;97.21;99.03;100.7;98.42;83.74;85.05;85.63;84.03;98.42;104.54;107.33;103.46;90.48;92.41;87.83;90.48;93.16;97.82;90.04;89.45;;19.7;1020;0;19.68;
09.10.21 00:30:22;13486.27;96.16;94.5;98.42;96.46;97.36;99.03;100.55;98.42;83.89;85.05;85.78;84.03;98.57;104.7;107.33;103.46;90.63;92.56;88.12;90.63;93.31;98.27;90.19;89.45;;19.7;1020;0;19.69;
09.10.21 01:00:28;13516.37;96.01;94.35;98.57;96.31;97.21;99.03;100.55;98.12;83.74;84.9;85.63;83.89;98.42;104.54;107.18;103.16;90.34;92.41;87.98;90.48;93.16;97.97;89.89;89.3;;19.7;1020;0;19.68;
09.10.21 01:30:33;13546.45;96.16;94.5;98.27;96.31;97.36;99.03;100.55;98.27;83.89;85.05;85.63;83.89;98.42;104.54;107.33;103.31;90.63;92.56;88.12;90.63;93.01;98.12;90.04;89.3;;19.7;1020;0;19.71;
09.10.21 02:00:37;13576.52;96.16;94.5;98.27;96.31;97.36;99.18;100.7;98.12;83.89;85.05;85.63;83.89;98.42;104.54;107.33;103.31;90.48;92.56;87.98;90.63;93.16;98.12;90.04;89.45;;19.7;1020;0;19.68;
09.10.21 02:30:43;13606.62;96.31;94.65;98.73;96.61;97.51;99.18;100.55;98.42;84.03;85.2;85.78;84.18;98.57;104.7;107.64;103.46;90.78;92.56;88.27;90.78;93.31;98.42;90.34;89.6;;19.7;1020;0;19.7;
09.10.21 03:00:49;13636.72;96.31;94.65;98.57;96.61;97.36;99.18;100.55;98.27;84.03;85.2;85.78;84.18;98.57;104.7;107.49;103.46;90.63;92.41;88.12;90.78;93.31;98.42;90.19;89.45;;19.7;1020;0;19.69;
09.10.21 03:30:55;13666.82;96.16;94.5;98.57;96.31;97.21;98.88;100.55;98.12;83.74;85.05;85.63;84.03;98.27;104.54;107.18;103.31;90.48;92.41;87.98;90.63;93.01;98.12;90.04;89.45;;19.7;1020;0;19.68;
09.10.21 04:01:00;13696.9;96.31;94.65;98.57;96.46;97.36;99.18;100.55;98.42;83.89;85.05;85.78;84.18;98.42;104.39;107.33;103.46;90.78;92.56;88.12;90.63;93.16;98.27;90.34;89.6;;19.7;1020;0;19.73;
09.10.21 04:31:06;13727;96.31;94.5;98.42;96.31;97.21;99.03;100.55;98.27;83.89;85.05;85.78;84.03;98.27;104.54;107.49;103.31;90.48;92.56;88.12;90.63;93.16;98.27;90.19;89.45;;19.7;1020;0;19.66;
09.10.21 05:01:12;13757.1;96.16;94.5;98.57;96.46;97.21;99.03;100.4;98.12;83.74;85.05;85.63;84.03;98.42;104.54;107.33;103.31;90.48;92.41;88.12;90.63;93.01;98.27;90.19;89.3;;19.7;1020;0;19.69;
09.10.21 05:31:16;13787.17;96.31;94.5;98.57;96.46;97.21;99.03;100.4;98.12;83.74;85.05;85.49;83.89;98.42;104.54;107.18;103.31;90.48;92.41;88.12;90.63;93.01;98.27;90.04;89.45;;19.7;1020;0;19.71;
09.10.21 06:01:22;13817.27;96.31;94.65;98.57;96.46;97.36;99.03;100.4;98.12;83.74;85.2;85.63;84.03;98.27;104.39;107.18;103.31;90.63;92.56;88.12;90.63;93.01;98.27;90.04;89.45;;19.7;1020;0;19.66;
09.10.21 06:31:27;13847.35;96.16;94.35;98.57;96.46;97.21;99.18;100.55;98.27;83.74;85.05;85.63;84.03;98.27;104.39;107.33;103.31;90.48;92.56;87.98;90.63;93.16;98.27;90.19;89.3;;19.7;1020;0;19.71;
09.10.21 07:01:32;13877.43;96.16;94.65;98.42;96.31;97.36;99.03;100.55;97.97;83.89;85.05;85.49;83.89;98.27;104.08;107.02;103.31;90.48;92.41;87.83;90.63;92.86;98.12;90.04;89.3;;19.7;1020;0;19.69;
09.10.21 07:31:38;13907.53;96.31;94.65;98.42;96.46;97.36;99.03;100.55;98.12;83.89;85.34;85.78;84.18;98.27;104.23;107.33;103.31;90.63;92.71;88.12;90.63;93.16;98.42;90.19;89.3;;19.7;1020;0;19.66;
09.10.21 08:01:44;13937.63;96.16;94.65;98.57;96.31;97.36;99.03;100.55;98.27;83.89;85.05;85.78;83.89;98.27;104.39;107.18;103.31;90.63;92.56;88.12;90.63;93.16;98.42;90.19;89.45;;19.7;1020;0;19.71;
09.10.21 08:31:49;13967.72;96.31;94.65;98.57;96.46;97.36;99.03;100.7;98.27;83.89;85.05;85.63;84.18;98.42;104.39;107.33;103.31;90.78;92.56;88.12;90.78;93.31;98.27;90.19;89.45;;19.7;1020;0;19.69;
09.10.21 09:01:54;13997.8;96.16;94.65;98.57;96.46;97.36;98.88;100.55;98.27;83.89;85.05;85.78;84.03;98.42;104.39;107.18;103.31;90.48;92.56;87.98;90.63;93.16;98.27;90.04;89.45;;19.7;1020;0;19.68;
09.10.21 09:31:59;14027.88;96.16;94.5;98.57;96.46;97.21;99.03;100.55;98.27;83.89;85.05;85.49;84.03;98.27;104.54;107.33;103.31;90.48;92.41;87.98;90.48;93.01;98.27;90.19;89.3;;19.7;1020;0;19.7;
09.10.21 10:02:05;14057.98;96.31;94.65;98.73;96.61;97.36;99.18;100.55;98.27;83.89;85.05;85.63;84.18;98.27;104.39;107.18;103.31;90.48;92.56;88.12;90.63;93.16;98.27;90.04;89.3;;19.7;1020;0;19.69;
09.10.21 10:32:11;14088.08;96.01;94.5;98.27;96.46;97.06;98.88;100.4;98.12;83.74;85.2;85.63;84.03;98.27;104.08;107.18;103.16;90.63;92.56;87.98;90.48;93.01;98.27;90.19;89.3;;19.7;1020;0;19.66;
09.10.21 11:02:16;14118.17;96.46;94.8;98.73;96.46;97.36;99.03;100.7;98.12;84.03;85.34;85.93;84.03;98.42;104.39;107.49;103.46;90.63;92.56;88.12;90.63;93.31;98.42;90.34;89.45;;19.7;1020;0;19.73;
09.10.21 11:32:22;14148.27;96.31;94.65;98.57;96.46;97.06;99.18;100.7;98.27;83.89;85.34;85.63;84.18;98.27;104.39;107.18;103.31;90.63;92.71;88.12;90.63;93.31;98.42;90.19;89.6;;19.7;1020;0;19.66;
09.10.21 12:02:27;14178.35;96.31;94.65;98.57;96.46;97.36;99.18;100.55;98.27;84.03;85.05;85.63;84.18;98.27;104.54;107.33;103.31;90.63;92.56;88.12;90.63;93.16;98.42;90.19;89.45;;19.7;1020;0;19.71;
09.10.21 12:32:33;14208.45;96.31;94.65;98.57;96.46;97.21;98.88;100.55;98.27;83.89;85.2;85.78;84.03;98.27;104.39;107.33;103.16;90.48;92.56;88.12;90.78;93.31;98.42;90.19;89.45;;19.7;1020;0;19.69;
09.10.21 13:02:38;14238.53;96.16;94.5;98.57;96.31;97.06;99.03;100.55;98.12;83.89;85.05;85.63;84.03;98.12;104.39;107.02;103.16;90.63;92.41;87.83;90.48;93.01;98.27;90.04;89.3;;19.7;1020;0;19.66;
09.10.21 13:32:43;14268.62;96.31;94.65;98.57;96.31;97.21;99.03;100.55;98.27;83.89;85.2;85.78;84.03;98.42;104.39;107.33;103.31;90.63;92.56;88.12;90.63;93.31;98.57;90.19;89.3;;19.7;1020;0;19.71;
09.10.21 14:02:49;14298.72;96.31;94.8;98.73;96.61;97.36;99.03;100.55;98.27;83.89;85.2;85.78;84.18;98.42;104.54;107.18;103.31;90.63;92.56;87.83;90.78;93.16;98.57;90.04;89.3;;19.7;1020;0;19.68;
09.10.21 14:32:54;14328.8;96.16;94.5;98.57;96.46;97.06;98.88;100.4;98.12;83.89;85.05;85.63;83.74;98.12;104.39;107.18;103.16;90.48;92.41;87.98;90.48;92.86;98.27;90.04;89.3;;19.7;1020;0;19.68;
09.10.21 15:02:56;14358.83;96.31;94.65;98.73;96.61;97.36;99.03;100.55;98.27;84.18;85.2;85.93;84.03;98.27;104.39;107.33;103.31;90.63;92.56;87.98;90.63;93.31;98.57;90.34;89.6;;19.7;1020;0;19.73;
09.10.21 15:33:02;14388.93;96.01;94.35;98.42;96.16;96.91;98.73;100.4;97.97;83.74;85.05;85.63;83.89;98.12;104.39;107.18;103.16;90.48;92.41;87.98;90.48;93.01;98.42;90.19;89.3;;19.7;1020;0;19.66;
09.10.21 16:03:07;14419.02;96.31;94.5;98.57;96.46;97.06;98.88;100.55;98.12;83.74;85.05;85.63;83.89;98.27;104.08;107.02;103.16;90.48;92.41;87.83;90.48;93.16;98.27;90.04;89.45;;19.7;1020;0;19.69;
09.10.21 16:33:12;14449.1;96.16;94.5;98.42;96.31;96.91;98.88;100.4;98.12;83.74;85.05;85.63;83.89;98.12;104.08;107.02;103.16;90.48;92.56;87.98;90.48;93.01;98.27;89.89;89.3;;19.7;1020;0;19.71;
09.10.21 17:03:17;14479.18;96.31;94.65;98.57;96.61;97.06;99.03;100.4;98.12;83.89;85.2;85.63;84.03;98.27;104.23;107.18;103.16;90.48;92.56;87.98;90.63;93.16;98.57;90.04;89.3;;19.7;1020;0;19.7;
09.10.21 17:33:23;14509.28;96.31;94.65;98.73;96.61;97.21;98.88;100.4;98.12;84.03;85.34;85.78;84.03;98.27;104.39;107.18;103.16;90.63;92.56;87.98;90.78;93.16;98.57;90.04;89.45;;19.7;1020;0;19.68;
09.10.21 18:03:28;14539.37;96.31;94.65;98.57;96.46;97.21;98.88;100.55;98.12;83.89;85.2;85.78;83.89;98.12;104.23;107.02;103.16;90.48;92.56;87.83;90.78;93.01;98.42;90.04;89.3;;19.7;1020;0;19.69;
09.10.21 18:33:34;14569.47;96.31;94.65;98.57;96.61;97.21;98.88;100.4;98.12;83.89;85.2;85.78;84.03;98.27;104.23;107.18;103.31;90.63;92.56;87.83;90.48;93.31;98.42;90.19;89.45;;19.7;1020;0;19.69;
09.10.21 19:03:40;14599.57;96.31;94.5;98.57;96.46;97.21;98.88;100.4;98.27;84.03;85.2;85.78;83.89;98.27;104.23;107.18;103.16;90.63;92.56;87.98;90.78;93.16;98.42;90.19;89.3;;19.7;1020;0;19.69;
09.10.21 19:33:45;14629.65;96.16;94.8;98.73;96.31;97.06;98.88;100.4;98.27;84.03;85.34;85.93;83.89;98.27;104.23;107.18;103.16;90.63;92.56;87.98;90.48;93.16;98.57;90.19;89.45;;19.7;1020;0;19.64;
09.10.21 20:03:50;14659.73;96.16;94.35;98.42;96.16;96.91;98.73;100.25;97.82;83.74;84.9;85.49;83.89;97.97;104.08;106.71;103;90.48;92.26;87.68;90.48;93.01;98.27;89.89;89.3;;19.7;1020;0;19.69;
09.10.21 20:33:54;14689.8;96.46;94.65;98.73;96.46;97.06;98.88;100.55;98.27;83.89;85.2;85.93;84.03;98.12;104.39;107.02;103.16;90.48;92.71;87.98;90.63;93.31;98.42;90.19;89.3;;19.7;1020;0;19.68;
09.10.21 21:03:59;14719.88;96.16;94.5;98.42;96.31;96.91;98.73;100.4;97.97;83.6;85.05;85.63;83.74;97.97;104.23;107.02;103;90.34;92.56;87.83;90.19;93.01;98.27;89.89;89.15;;19.7;1020;0;19.68;
09.10.21 21:34:04;14749.97;96.31;94.8;98.73;96.61;97.06;99.03;100.4;98.27;83.89;85.34;85.78;84.03;98.27;104.39;107.18;103.31;90.63;92.56;87.98;90.48;93.16;98.57;90.04;89.45;;19.7;1020;0;19.7;
09.10.21 22:04:11;14780.08;96.31;94.8;98.73;96.46;96.91;98.88;100.55;98.12;83.89;85.34;85.78;84.03;98.12;104.23;107.02;103.16;90.48;92.71;88.12;90.63;93.16;98.57;90.19;89.45;;19.7;1020;0;19.66;
09.10.21 22:34:16;14810.17;96.16;94.5;98.42;96.31;97.06;98.73;100.25;98.12;83.74;85.2;85.63;83.89;98.12;104.08;106.87;103;90.34;92.41;87.68;90.63;93.01;98.57;89.89;89.15;;19.7;1020;0;19.69;
09.10.21 23:04:21;14840.25;96.31;94.65;98.57;96.46;97.06;98.73;100.25;98.12;83.89;85.2;85.63;84.03;98.12;104.23;107.02;103.16;90.48;92.41;87.83;90.63;93.01;98.42;90.04;89.3;;19.7;1020;0;19.66;
09.10.21 23:34:27;14870.35;96.31;94.5;98.42;96.46;96.91;98.57;100.09;97.97;83.6;85.05;85.49;84.03;98.12;104.08;106.87;102.85;90.34;92.41;87.68;90.34;92.86;98.42;89.74;89.3;;19.7;1020;0;19.68;
10.10.21 00:04:33;14900.45;96.16;94.65;98.57;96.46;97.06;98.73;100.4;97.97;83.74;85.2;85.63;84.03;97.97;104.08;107.02;103;90.48;92.56;87.83;90.48;93.01;98.42;90.04;89.15;;19.7;1020;0;19.71;
10.10.21 00:34:39;14930.55;96.31;94.65;98.57;96.31;96.91;98.73;100.09;97.97;83.74;85.05;85.49;83.89;97.97;104.08;106.71;103;90.48;92.41;87.98;90.34;93.01;98.42;89.89;89.15;;19.7;1020;0;19.68;
10.10.21 01:04:44;14960.63;96.31;94.5;98.57;96.31;96.91;98.73;100.4;97.97;83.74;85.2;85.63;83.89;98.12;104.23;106.87;103;90.48;92.56;87.83;90.48;93.01;98.42;90.04;89.3;;19.7;1020;0;19.69;
10.10.21 01:34:49;14990.72;96.46;94.65;98.73;96.61;97.06;98.88;100.55;98.12;83.89;85.2;85.78;84.03;98.12;104.23;106.87;103.16;90.48;92.41;87.83;90.63;93.16;98.57;90.19;89.3;;19.7;1020;0;19.71;
10.10.21 02:04:56;15020.83;96.31;94.5;98.57;96.61;96.91;98.73;100.4;97.97;83.74;85.2;85.78;83.89;97.97;104.23;106.87;103;90.34;92.41;87.83;90.48;93.01;98.57;90.04;89.15;;19.7;1020;0;19.68;
10.10.21 02:35:01;15050.92;96.31;94.65;98.57;96.46;97.06;98.42;100.25;97.97;83.74;85.34;85.63;83.74;97.82;104.08;106.87;103;90.48;92.41;87.98;90.48;93.16;98.42;90.04;89.3;;19.7;1020;0;19.71;
10.10.21 03:05:07;15081.02;96.31;94.65;98.57;96.61;97.06;98.27;100.55;98.12;83.74;85.34;85.78;84.03;98.12;104.23;107.02;103.16;90.48;92.56;87.98;90.63;93.16;98.73;90.19;89.3;;19.7;1020;0;19.66;
10.10.21 03:35:12;15111.1;96.31;94.65;98.42;96.61;97.06;98.27;100.55;98.12;83.74;85.34;85.63;84.03;97.97;104.23;106.87;103.16;90.63;92.56;87.83;90.63;93.16;98.57;90.04;89.3;;19.7;1020;0;19.71;
10.10.21 04:05:18;15141.2;96.31;94.5;98.57;96.61;96.91;98.27;100.55;97.97;83.6;85.2;85.63;84.03;98.12;104.23;106.87;103.16;90.63;92.56;87.98;90.63;93.16;98.73;90.19;89.3;;19.7;1020;0;19.66;
10.10.21 04:35:23;15171.28;96.46;94.65;98.57;96.61;96.91;98.27;100.25;98.12;83.6;85.34;85.78;84.03;97.97;104.23;106.87;103;90.48;92.56;87.83;90.63;93.16;98.73;90.04;89.3;;19.7;1020;0;19.69;
10.10.21 05:05:28;15201.37;96.31;94.65;98.42;96.61;97.06;98.27;100.25;98.12;83.6;85.2;85.93;84.03;97.97;104.08;107.02;103.16;90.63;92.56;87.68;90.48;93.16;98.73;90.04;89.3;;19.7;1020;0;19.66;
10.10.21 05:35:33;15231.45;96.31;94.65;98.57;96.46;97.21;98.12;100.4;98.12;83.45;85.2;85.78;84.03;98.12;104.08;106.87;103;90.48;92.71;87.98;90.63;93.16;98.57;90.19;89.3;;19.7;1020;0;19.69;
10.10.21 06:05:39;15261.55;96.31;94.5;98.57;96.46;96.76;98.12;100.25;97.97;83.6;85.2;85.63;83.89;97.97;104.08;106.87;103;90.48;92.56;87.68;90.48;93.16;98.57;90.19;89.3;;19.7;1020;0;19.64;
10.10.21 06:35:44;15291.63;96.31;94.65;98.57;96.46;96.91;98.12;100.25;97.97;83.45;85.2;85.63;83.89;97.97;104.08;106.71;103;90.48;92.41;87.68;90.48;93.16;98.57;90.04;89.15;;19.7;1020;0;19.69;
10.10.21 07:05:50;15321.73;96.46;94.8;98.57;96.61;97.06;98.27;100.4;97.97;83.6;85.34;85.78;83.89;98.12;104.23;107.02;103;90.63;92.56;87.83;90.48;93.16;98.57;90.04;89.45;;19.7;1020;0;19.66;
10.10.21 07:35:54;15351.8;96.31;94.65;98.57;96.46;96.76;98.12;100.25;97.82;83.45;85.2;85.63;84.03;97.97;104.08;106.71;102.85;90.34;92.41;87.83;90.48;93.01;98.42;90.04;89.15;;19.7;1020;0;19.68;
10.10.21 08:05:59;15381.88;96.31;94.5;98.57;96.31;96.76;98.12;100.25;97.82;83.74;85.05;85.63;83.74;97.97;103.93;106.71;102.85;90.34;92.41;87.68;90.34;92.86;98.42;89.89;89.15;;19.7;1020;0;19.69;
10.10.21 08:36:03;15411.95;96.31;94.8;98.73;96.61;97.06;98.12;100.25;98.12;84.03;85.2;85.78;83.89;97.97;104.23;106.87;103;90.48;92.56;87.83;90.63;93.01;98.73;90.19;89.15;;19.7;1020;0;19.66;
10.10.21 09:06:08;15442.03;96.46;94.8;98.73;96.46;97.06;98.12;100.25;97.97;84.03;85.34;85.93;83.74;98.12;103.93;106.87;103;90.48;92.56;87.83;90.48;93.16;98.73;90.04;89.15;;19.7;1020;0;19.71;
10.10.21 09:36:13;15472.12;96.46;94.65;98.57;96.46;96.91;98.27;100.25;97.97;84.03;85.34;85.78;84.03;98.12;104.08;106.87;103;90.48;92.56;87.83;90.48;93.01;98.73;90.19;89.3;;19.7;1020;0;19.64;
10.10.21 10:06:18;15502.2;96.31;94.5;98.57;96.46;96.76;98.12;100.25;97.82;83.89;85.2;85.63;83.89;97.97;104.08;106.71;102.85;90.34;92.41;87.68;90.34;93.01;98.42;89.89;89.3;;19.7;1020;0;19.7;
10.10.21 10:36:23;15532.28;96.31;94.8;98.73;96.46;96.91;98.12;100.25;97.97;83.89;85.34;85.78;84.03;97.97;103.93;106.71;103;90.63;92.56;87.83;90.48;93.01;98.57;90.04;89.3;;19.7;1020;0;19.66;
10.10.21 11:06:29;15562.38;96.31;94.65;98.57;96.46;96.91;98.12;100.4;97.82;83.89;85.2;85.63;83.74;97.97;103.93;106.71;102.85;90.48;92.56;87.83;90.48;93.01;98.57;90.04;89.15;;19.7;1020;0;19.69;
10.10.21 11:36:35;15592.48;96.46;94.8;98.73;96.61;96.91;98.27;100.4;98.12;84.03;85.34;85.78;83.89;97.97;104.08;107.02;103;90.48;92.71;87.83;90.63;93.01;98.73;90.04;89.3;;19.7;1020;0;19.64;
10.10.21 12:06:40;15622.57;96.31;94.65;98.73;96.46;96.76;97.97;100.09;97.82;83.74;85.2;85.63;83.89;97.82;103.93;106.56;102.85;90.34;92.26;87.68;90.34;93.01;98.42;90.04;89.15;;19.7;1020;0;19.68;
10.10.21 12:36:45;15652.65;96.31;94.65;98.57;96.46;96.76;98.12;100.25;97.82;83.74;85.2;85.63;83.89;97.97;103.77;106.71;102.85;90.34;92.41;87.68;90.63;93.01;98.57;90.04;89.3;;19.7;1020;0;19.66;
10.10.21 13:06:50;15682.73;96.31;94.65;98.57;96.46;96.76;98.12;100.09;97.82;83.74;85.2;85.78;83.89;97.82;103.77;106.71;103;90.48;92.41;87.68;90.48;93.01;98.57;90.04;89.3;;19.7;1020;0;19.68;
